company_id,company_name,industry,company_size,location
1261,"Mercer, Robinson and Rhodes",E-commerce,Large,"Jacksonborough, BH"
1262,White-Gomez,Education,Large,"Carlaton, BR"
1263,Morgan-Phillips,E-commerce,Mid,"Rodriguezchester, SK"
1264,Bailey-York,Education,Large,"Brittanymouth, ME"
1265,Rodriguez-Walters,Healthcare,Mid,"Travistown, PS"
1266,Ortiz PLC,E-commerce,Large,"Rochastad, BB"
1267,Green-Moore,Retail,Startup,"East Valerieville, KE"
1268,"Underwood, Scott and Norris",Education,Mid,"Davisville, GQ"
1269,Gonzalez-Gordon,Education,Large,"Jodyville, BA"
1270,Gilmore Group,Tech,Large,"North William, FJ"
1271,Scott-Jones,Education,Large,"Haneyview, KR"
1272,Johnson-Peters,Tech,Startup,"North Daniel, AZ"
1273,"Black, Baker and Sanchez",Healthcare,Startup,"West Josebury, IS"
1274,Durham Ltd,Education,Startup,"Lake Marychester, CU"
1275,Lee LLC,Healthcare,Mid,"South Feliciafurt, SA"
1276,Lindsey LLC,Automotive,Startup,"West Lauren, FM"
1277,"Miller, Garcia and Juarez",Automotive,Mid,"Port Kevin, TV"
1278,Matthews and Sons,Retail,Large,"Port Crystal, SN"
1279,Cannon-Phelps,Retail,Startup,"Lake Danielle, IE"
1280,Anderson PLC,Automotive,Mid,"Sandovalberg, BY"
1281,Brady and Sons,E-commerce,Large,"Stewartfort, AM"
1282,Johnson Inc,Finance,Startup,"West Jason, CU"
1283,"Gonzalez, Burnett and Alexander",Automotive,Startup,"North Paulburgh, BF"
1284,Morris-Lee,Retail,Startup,"West Eric, ZA"
1285,Baxter and Sons,Healthcare,Startup,"West Carolynside, TN"
1286,"King, Hatfield and Small",Automotive,Startup,"Wheelerview, BZ"
1287,"Bailey, Chavez and Green",Tech,Large,"East Marcus, TH"
1288,"Daniels, Lambert and Porter",E-commerce,Large,"Tylerberg, CU"
1289,Casey Ltd,E-commerce,Startup,"Priceland, TL"
1290,"Williams, Robinson and Scott",Tech,Startup,"Parkborough, BI"
1291,Palmer Group,Finance,Large,"Port Amyberg, CD"
1292,Brooks Group,Healthcare,Startup,"New Jerome, CY"
1293,"Martinez, Nelson and Hernandez",Education,Startup,"Port Justin, RW"
1294,Sanchez Ltd,Retail,Mid,"North Nicoleland, AF"
1295,Riley Ltd,Retail,Startup,"Williamside, ST"
1296,Hunter Inc,Tech,Large,"Lindabury, HN"
1297,"Day, Jones and Castillo",Finance,Mid,"North Carolfurt, MM"
1298,"Tran, Williams and Ochoa",Automotive,Large,"Lake Micheal, SC"
1299,"Deleon, Fuller and Hall",Healthcare,Mid,"Parrishburgh, OM"
1300,"Pierce, White and Poole",Retail,Startup,"Port John, LU"
1301,Johnson LLC,Finance,Startup,"Zacharyberg, PG"
1302,Tucker LLC,Education,Large,"East Justin, FJ"
1303,"Washington, Kirby and Kennedy",Healthcare,Large,"Lake Bryan, CD"
1304,Mills LLC,Retail,Startup,"New Sonya, FJ"
1305,Stewart Inc,Automotive,Startup,"Bradleystad, KI"
1306,Mckay-Patton,Automotive,Large,"Kimfurt, MW"
1307,Cooley LLC,Tech,Mid,"East Jasonfort, MU"
1308,Williams PLC,Retail,Startup,"South Latoya, CV"
1309,"Carlson, Taylor and Johnson",Finance,Startup,"Scottmouth, NP"
1310,Price LLC,Automotive,Startup,"Brittanyborough, GN"
1311,Adams and Sons,Tech,Large,"Port Judyside, SL"
1312,Roberts Ltd,Retail,Startup,"East Charles, CL"
1313,"Johnson, Fuller and Rogers",Retail,Startup,"New Antoniomouth, VN"
1314,Morgan PLC,Retail,Startup,"Martinchester, SO"
1315,Evans PLC,Automotive,Mid,"West Karen, LI"
1316,Young-Flores,E-commerce,Large,"North Debbie, DJ"
1317,"Howard, Owens and Coleman",Education,Large,"Hollowayfort, QA"
1318,Jefferson-Cooper,E-commerce,Startup,"Marissabury, AO"
1319,"Mosley, Schultz and Wilson",Education,Large,"Roseland, IT"
1320,"Collier, Houston and Brown",E-commerce,Large,"Adrianstad, SG"
1321,Raymond-Powell,Retail,Large,"Alexchester, GT"
1322,Booth-Gibbs,E-commerce,Mid,"Michaelchester, BR"
1323,Henderson-Lewis,Retail,Startup,"Nelsonbury, AE"
1324,Rhodes PLC,E-commerce,Startup,"West Laura, SE"
1325,"Yang, Wyatt and Jackson",Education,Mid,"Fitzgeraldmouth, TL"
1326,Ortiz-Hogan,Tech,Large,"Port Kellieview, FR"
1327,Morgan-Kelly,Automotive,Mid,"Fryeside, UZ"
1328,Kelly-Conrad,E-commerce,Large,"Lake Kevinmouth, SE"
1329,"Briggs, Chase and Thompson",E-commerce,Large,"Claudiaberg, DZ"
1330,Payne-Reese,Finance,Large,"Campbellville, BS"
1331,"Mullins, Black and Ferrell",Education,Mid,"North Donald, TL"
1332,"Williams, Johnson and Williams",Automotive,Large,"Charlesberg, DO"
1333,"Vega, Trujillo and Sanchez",Healthcare,Large,"East Lauraland, QA"
1334,Parker Group,E-commerce,Mid,"North Kelly, SI"
1335,"Miranda, Gonzalez and Long",Healthcare,Large,"New Brettburgh, BR"
1336,"Franklin, Saunders and Gray",Automotive,Large,"Lake Kaitlyn, BH"
1337,"Smith, Montes and Rodriguez",Education,Mid,"Johnborough, IR"
1338,"Klein, Mason and Edwards",Finance,Startup,"Carlsonside, KR"
1339,Mcbride-Harrison,Retail,Large,"East Angelaville, DM"
1340,Brown-Shaffer,Healthcare,Mid,"East Kimberlystad, LK"
1341,"Mcintyre, Bradley and Scott",Education,Mid,"Lake Pamelafurt, BB"
1342,Harris-Miller,Tech,Large,"New Matthew, GM"
1343,Meadows PLC,Education,Large,"Hendrickstown, UG"
1344,"Crawford, Perry and Reynolds",E-commerce,Startup,"East Alexisbury, MC"
1345,Taylor PLC,Automotive,Large,"Murrayton, ST"
1346,"Herring, Smith and Fletcher",Healthcare,Large,"Monroemouth, GQ"
1347,Howard-Johnson,Automotive,Mid,"Westville, ZA"
1348,Kidd PLC,Tech,Large,"Madisonstad, BT"
1349,Mccoy Inc,Retail,Mid,"North Donnaside, FM"
1350,"Riddle, Costa and Morris",E-commerce,Large,"Leeton, ZA"
1351,Allen-Middleton,E-commerce,Startup,"North Shannon, QA"
1352,"Walker, Parks and Ray",Automotive,Large,"Sheltonburgh, DE"
1353,"Lee, Roberts and Jones",Education,Startup,"West Nathan, AF"
1354,"Cox, Jacobson and Gillespie",Education,Mid,"Delgadomouth, ID"
1355,Stevenson-Flores,Retail,Large,"East Kelli, TZ"
1356,Fisher Inc,E-commerce,Startup,"Copelandfort, WS"
1357,Santos and Sons,Automotive,Startup,"Desireestad, MG"
1358,Washington Group,Healthcare,Startup,"Jasonstad, RW"
1359,Hoffman LLC,Automotive,Startup,"West Sarahborough, KG"
1360,Suarez LLC,Education,Large,"Hodgesborough, ER"
1361,Green Ltd,Finance,Startup,"Gordontown, CA"
1362,Fischer-Guzman,Tech,Large,"North James, UA"
1363,Powell-Hall,E-commerce,Startup,"Ortizside, PK"
1364,Price-Johnson,E-commerce,Startup,"Leestad, DE"
1365,"Boyle, Griffin and Mitchell",E-commerce,Startup,"Michaelport, GW"
1366,"Gould, Owen and Hahn",Finance,Startup,"South Steven, NE"
1367,Fox Inc,Retail,Large,"Wheelerborough, VC"
1368,"Martin, Morrison and Woods",Healthcare,Large,"South Veronicaberg, AD"
1369,"Thornton, Johnson and Coleman",Education,Mid,"Daltontown, GD"
1370,Nelson PLC,E-commerce,Mid,"North Linda, BG"
1371,"Peters, Martin and Gonzalez",Finance,Mid,"South Jeremyborough, MM"
1372,Holmes-Palmer,Education,Large,"West Melanie, SG"
1373,"Bass, Carpenter and Bishop",E-commerce,Startup,"West Rebeccachester, BE"
1374,Robinson Inc,Education,Large,"East Laurie, GH"
1375,Moore-Ross,Automotive,Mid,"Waltersfurt, KZ"
1376,Hernandez-Schneider,Education,Large,"South Ravenfurt, TW"
1377,Singleton-Morris,Automotive,Mid,"East Alyssahaven, ML"
1378,"Smith, Barnett and Robles",Automotive,Mid,"Martinezburgh, IN"
1379,"Anderson, Perez and Harrison",Healthcare,Large,"East Daniel, JM"
1380,Woodard-Jones,Finance,Mid,"East Michael, CI"
1381,"Taylor, Randolph and Robinson",Finance,Large,"Derekton, AL"
1382,"Scott, Nguyen and Gomez",E-commerce,Startup,"West Austinbury, SC"
1383,"Stephens, Barnes and Howard",Education,Startup,"Lake Meganchester, CY"
1384,Young-Cook,Healthcare,Large,"North Stephen, LV"
1385,Perez-Mills,Finance,Startup,"Vanessamouth, ID"
1386,"Torres, Williams and Ramos",Automotive,Startup,"New Stephanieside, LI"
1387,Mosley-Ferrell,Retail,Mid,"Paulberg, NE"
1388,Roman Inc,Retail,Mid,"Lake Vanessashire, MW"
1389,Johnson-Bell,Automotive,Startup,"Toddfurt, LT"
1390,"Macias, King and Sanchez",Education,Startup,"South Jesus, NL"
1391,Franco and Sons,Automotive,Startup,"North Amanda, JO"
1392,"Villa, Fowler and Oneill",Tech,Startup,"New Jacob, CZ"
1393,Cervantes-Parker,Education,Large,"Lake Jessicamouth, CH"
1394,Gonzalez Inc,E-commerce,Large,"West Brian, VU"
1395,Suarez LLC,Healthcare,Mid,"North Richardburgh, HR"
1396,"Cox, Taylor and Kent",Tech,Mid,"New Jamesside, TJ"
1397,Blanchard-Rodriguez,Automotive,Large,"South Corey, LY"
1398,"Schmitt, Terry and Ramirez",Healthcare,Mid,"Petersonstad, MX"
1399,Nixon-Martinez,Education,Startup,"Jacksonfurt, EC"
1400,Jenkins Ltd,Retail,Mid,"New Jessicaburgh, SE"
1401,"Grant, Rosario and Williams",Retail,Large,"Lake Ryanville, AZ"
1402,"Rogers, Nixon and Martinez",Retail,Large,"New Lauren, OM"
1403,Carter-Lang,Healthcare,Mid,"Millerburgh, ZA"
1404,"Moss, Salazar and Stanley",Retail,Mid,"Kimberlyfurt, HN"
1405,Carlson-Allen,Retail,Mid,"New Kristinatown, GD"
1406,Robertson-Alvarez,Automotive,Large,"Lake Jacquelineside, SD"
1407,Gutierrez-Solomon,Healthcare,Startup,"West James, FJ"
1408,Holland PLC,E-commerce,Mid,"Michealburgh, BW"
1409,"Gonzalez, Wilson and Barnett",Retail,Startup,"Rogersstad, SL"
1410,Tran and Sons,Automotive,Mid,"Lake Jonathanhaven, SE"
1411,"Pena, Figueroa and Gregory",E-commerce,Startup,"West Christophermouth, UZ"
1412,Perez-Wilkins,Healthcare,Startup,"Lake Alice, TO"
1413,Morales-Wallace,Automotive,Large,"Faulknerfort, SL"
1414,Steele-Hansen,E-commerce,Startup,"North Jaclynview, JM"
1415,"Martin, Love and Gonzalez",Tech,Large,"Port Michael, CI"
1416,Wood PLC,Automotive,Large,"South Javierport, GB"
1417,Watson and Sons,Healthcare,Startup,"Port Timothyhaven, MR"
1418,"Martinez, Frye and Murray",Automotive,Startup,"Zamorafort, BY"
1419,Austin-Garza,Education,Mid,"Landryburgh, BO"
1420,Cook-Francis,Automotive,Startup,"Bridgesberg, AZ"
1421,Frank-Graham,Education,Startup,"South Derrick, BT"
1422,Miller Inc,Tech,Startup,"Alishire, YE"
1423,Hughes Group,Retail,Startup,"Susanville, JO"
1424,Wallace LLC,Automotive,Large,"Williefort, SE"
1425,"Little, Bishop and Silva",Automotive,Large,"Hubbardville, RU"
1426,Randall-Lewis,Education,Large,"Lake Debbie, DZ"
1427,Jones PLC,Tech,Mid,"Lake Melissaburgh, NP"
1428,"Diaz, Thomas and Hahn",Retail,Startup,"North Cody, QA"
1429,Strickland-Oliver,E-commerce,Mid,"Kimberlyland, SN"
1430,Bartlett-Long,Tech,Large,"New Chrisport, MC"
1431,"Martin, Reeves and Holt",Finance,Mid,"Carolport, WS"
1432,Roth-Caldwell,Healthcare,Startup,"Brownmouth, SA"
1433,"Cherry, Hernandez and Powell",Automotive,Startup,"Carrollbury, TG"
1434,Ross-Harris,Education,Mid,"East Austinchester, GT"
1435,Riley-Little,Education,Startup,"South Rachel, MU"
1436,"Bell, Boyer and Thompson",Tech,Mid,"Stevehaven, VC"
1437,"Carter, Green and Page",Automotive,Startup,"Port Breannastad, DJ"
1438,Fernandez-Campos,Automotive,Mid,"Virginiaside, SA"
1439,"Smith, Austin and Robinson",Tech,Large,"Jenniferland, PS"
1440,Graham-Cox,E-commerce,Startup,"Suzanneton, GQ"
1441,"Blake, Chen and Barnes",Finance,Startup,"Davidmouth, AR"
1442,Wilson-Anderson,Retail,Startup,"South Alexton, IQ"
1443,"Allison, Jensen and Wilson",Finance,Startup,"West Larrybury, GB"
1444,Smith PLC,Tech,Mid,"West Gerald, SV"
1445,Rose-Knight,Retail,Large,"Marcustown, TL"
1446,Castro-Carpenter,E-commerce,Large,"East Jonathanville, CF"
1447,Wilson PLC,Retail,Startup,"Lake Patrickmouth, SG"
1448,Hodges-Johnson,Finance,Startup,"Robersonport, DO"
1449,Alvarado PLC,Education,Startup,"Lake William, FI"
1450,"Brown, White and Alvarado",Retail,Startup,"Loweland, CN"
1451,Flores-Lee,Healthcare,Startup,"Catherineshire, BG"
1452,"Sexton, Woods and Allen",Healthcare,Mid,"West Ruth, NZ"
1453,Robinson Ltd,Healthcare,Startup,"West Michael, BS"
1454,Williams-Cooper,Automotive,Startup,"North Kelly, JO"
1455,Garcia-Moss,Healthcare,Startup,"North Jay, AG"
1456,"Lopez, Kelley and Davis",Automotive,Startup,"West Robertfort, NR"
1457,Hunter Inc,Education,Mid,"Adamfort, PK"
1458,Bush Inc,Education,Startup,"New Christophermouth, MC"
1459,"Martin, Joseph and Baldwin",Retail,Large,"North Jamiestad, CA"
1460,Kelly and Sons,Retail,Startup,"Taylorchester, VE"
1461,Wheeler LLC,Finance,Startup,"Wellsport, SL"
1462,"Moore, Smith and Obrien",Education,Startup,"West Chad, GY"
1463,"Perez, Rangel and Pugh",Education,Mid,"Jeremyshire, CI"
1464,Martinez-Williams,Education,Large,"Christopherfort, BJ"
1465,Klein-Williams,E-commerce,Startup,"Amberchester, AU"
1466,Vazquez and Sons,Healthcare,Large,"Porterland, UZ"
1467,"Calderon, Kelly and Velasquez",Tech,Mid,"West Drew, MU"
1468,Johnson-Rivas,Retail,Startup,"North Lauren, LU"
1469,"Lee, Huerta and Mcclain",Tech,Mid,"New Benjamin, NO"
1470,Wilson LLC,Retail,Mid,"Stacyview, AO"
1471,Beck-Miller,Retail,Startup,"Bushport, SC"
1472,Dominguez LLC,Education,Mid,"New Austin, CN"
1473,Ruiz-Smith,E-commerce,Mid,"Jennifershire, ES"
1474,Johnson LLC,Healthcare,Large,"West Samanthamouth, VU"
1475,"Gonzalez, Smith and Rice",Finance,Mid,"Port Robert, CG"
1476,"Trevino, Adams and Carroll",Automotive,Startup,"East Jocelynfort, HN"
1477,"Ellis, Jones and Grant",Education,Large,"Johnbury, TR"
1478,Griffin and Sons,Finance,Large,"Ronaldbury, LA"
1479,Crawford Ltd,Tech,Startup,"Ericfurt, NO"
1480,"Bell, Ruiz and Hull",Education,Large,"Michaeltown, PW"
1481,Wilkerson LLC,Tech,Startup,"Jenniferbury, DJ"
1482,Davis-Owen,Finance,Startup,"Nicholaston, MN"
1483,Fry Inc,E-commerce,Startup,"North Melanie, SG"
1484,Myers PLC,Finance,Startup,"West Denise, SZ"
1485,Rosales Ltd,Education,Mid,"Mitchellview, CO"
1486,"Wilkerson, Chase and Rivera",Tech,Mid,"Torresport, IL"
1487,Clark Ltd,Healthcare,Startup,"North Cassandraville, SI"
1488,Holt-Wells,Automotive,Startup,"Bryanshire, JM"
1489,Larson Ltd,Tech,Mid,"Carterton, BN"
1490,Ray-Edwards,Automotive,Mid,"Port Krista, BZ"
1491,"Roth, Johnson and Cummings",Healthcare,Large,"Brianfurt, RO"
1492,Powell-Parker,Automotive,Startup,"West Jeffreyburgh, CR"
1493,Montoya Inc,Finance,Mid,"Simmonsfurt, GT"
1494,"Allen, Hernandez and Salazar",Finance,Large,"East Anthony, HU"
1495,Miller-Salazar,Healthcare,Mid,"Mccoyfort, BB"
1496,"Klein, Brown and Wallace",Healthcare,Large,"Markside, UY"
1497,"Kim, Farrell and Tucker",E-commerce,Large,"New Julie, KZ"
1498,Mckee-Brown,Finance,Mid,"Zacharyside, HR"
1499,"Campbell, Winters and Glover",Tech,Large,"Haroldside, SN"
1500,Hart LLC,E-commerce,Startup,"Lake Grace, ID"
1501,Burns-Guzman,Tech,Large,"South Stacymouth, KP"
1502,"Craig, Ortiz and Gross",Finance,Large,"Garyfurt, PK"
1503,Mccormick Group,E-commerce,Large,"Julieton, NL"
1504,Ortiz and Sons,Education,Mid,"East Nancy, PG"
1505,"Guzman, Peterson and Perry",Tech,Large,"North Mikayla, BZ"
1506,Vazquez-Davis,Tech,Startup,"North Emilyton, PT"
1507,Gross PLC,E-commerce,Large,"Billyton, LS"
1508,Lee-Johnson,Retail,Startup,"Rachelside, MM"
1509,Kelly Group,Education,Mid,"East Robertmouth, SO"
1510,Johnson-Guzman,Automotive,Startup,"Elizabethbury, VE"
1511,Schneider-Barnett,Finance,Mid,"Jenniferfurt, SN"
1512,"Evans, Le and Gomez",Education,Startup,"Phyllisburgh, BS"
1513,Wade PLC,Tech,Large,"Greenmouth, VC"
1514,Figueroa LLC,Healthcare,Startup,"East Nathan, MV"
1515,Marshall LLC,Healthcare,Large,"Peterville, SM"
1516,"Browning, Sanchez and Elliott",Automotive,Large,"Spearshaven, RU"
1517,"Thompson, Baker and Ortega",Finance,Mid,"Parkerfort, IT"
1518,"Bailey, Wilson and Fry",Retail,Startup,"South Michael, KM"
1519,"Gallagher, Montes and Rowe",Tech,Mid,"New Brian, KH"
1520,"Chan, Miller and Meyer",E-commerce,Mid,"Lake Michele, AU"
1521,Boyd PLC,Finance,Large,"Johnsonport, BT"
1522,Evans Group,Retail,Mid,"South Jonathanhaven, PL"
1523,Martin-Torres,Tech,Startup,"Michaelport, KW"
1524,"Gross, Rivera and Gutierrez",Automotive,Startup,"Olivermouth, NG"
1525,Holland LLC,Retail,Mid,"Stewartborough, LV"
1526,"Novak, Clark and Sullivan",E-commerce,Mid,"Robinview, NZ"
1527,Hall PLC,Tech,Startup,"Ryanshire, TL"
1528,Gamble-Cardenas,E-commerce,Large,"Kristenside, ZM"
1529,"Sutton, Mcdonald and Vang",Automotive,Large,"Jessicafort, MR"
1530,Foster and Sons,Tech,Mid,"Katelynstad, JM"
1531,Myers Group,E-commerce,Mid,"Williamburgh, KI"
1532,Davis-French,Automotive,Large,"New Miranda, YE"
1533,"Rivera, Kennedy and Smith",Retail,Large,"East Debraport, GT"
1534,"Romero, Clark and Williams",Retail,Startup,"East Josephland, KM"
1535,Wong-Miller,Tech,Large,"Lake Joseph, DO"
1536,"Franco, Green and Green",Finance,Mid,"Michelleborough, AT"
1537,Gould Inc,Automotive,Large,"North Amber, CH"
1538,"Page, Garrett and Little",Tech,Mid,"South Kelly, ZA"
1539,Moore LLC,Finance,Large,"West Gregory, MC"
1540,Schaefer-Mcbride,Automotive,Mid,"South Kurtberg, VC"
1541,Wallace and Sons,Automotive,Mid,"Meganmouth, SA"
1542,"Le, Morris and Hernandez",Retail,Startup,"Ralphbury, PA"
1543,"Johnson, Gomez and Neal",E-commerce,Large,"East Elizabeth, TO"
1544,Campbell-Yu,Healthcare,Large,"New Nicholas, GN"
1545,"Martinez, Gonzalez and Rasmussen",Automotive,Startup,"Gregorytown, QA"
1546,"Gonzalez, Roth and Gilbert",Healthcare,Large,"Espinozaside, NG"
1547,"Brown, Morris and Young",Education,Large,"West Alicia, EC"
1548,Avila-Johnson,Healthcare,Startup,"Marshallfort, IT"
1549,Lynch and Sons,E-commerce,Startup,"Dennisland, BS"
1550,Haynes-George,Education,Mid,"Port Jeremiahshire, BT"
1551,Fowler-Stewart,Finance,Large,"Taylorfort, KP"
1552,"Powell, Ruiz and Smith",Finance,Mid,"Adkinshaven, CZ"
1553,"Richardson, Rojas and Patton",Finance,Mid,"East Carolinehaven, IE"
1554,Patterson-Green,Finance,Startup,"Mooreland, NZ"
1555,Conner-Rivera,Retail,Large,"Lake Andrewchester, DJ"
1556,Johnson-Murphy,Education,Mid,"North Joshuahaven, DO"
1557,"Freeman, Williams and Thomas",Finance,Large,"Barajaston, DZ"
1558,Reilly PLC,Education,Startup,"Bennettfurt, IQ"
1559,"Sosa, Whitney and Dickerson",Tech,Startup,"Williamshire, TJ"
1560,Johnson PLC,Education,Mid,"Jenniferburgh, SC"
1561,Rosales-Peterson,Tech,Large,"Gonzaleshaven, MR"
1562,"Salazar, Wiggins and Campbell",Healthcare,Large,"North Alexandra, MZ"
1563,Torres PLC,Automotive,Mid,"Rodriguezmouth, AE"
1564,"Zuniga, Coleman and Guzman",Finance,Mid,"South Jamesstad, GT"
1565,Oliver-Miller,E-commerce,Mid,"Sarahton, ER"
1566,"Mullins, Butler and Moses",Education,Large,"South Jason, PG"
1567,"Roberson, Dunlap and Todd",E-commerce,Large,"New Samanthaberg, BD"
1568,Hammond-Miles,Finance,Large,"Lake Brianna, ET"
1569,"Walls, Young and Cook",E-commerce,Startup,"New Nicole, AZ"
1570,Henderson-Douglas,Automotive,Mid,"Larsenport, FM"
1571,Waters Group,Healthcare,Large,"Lewiston, HN"
1572,"Evans, Keller and Macdonald",E-commerce,Large,"Sanchezland, LI"
1573,"Smith, Smith and Calhoun",Healthcare,Startup,"Jamesburgh, LS"
1574,Holmes Inc,Finance,Startup,"Bendershire, AG"
1575,Gordon-Bradley,Education,Mid,"Higginsview, NI"
1576,Garrison-Rosales,Healthcare,Startup,"New Henryshire, TZ"
1577,Beasley LLC,Tech,Mid,"Port Christinaburgh, TN"
1578,"Miller, Harris and Johnson",Retail,Mid,"Jessicaport, WS"
1579,"Miller, Hahn and Jackson",Finance,Mid,"Marquezchester, SL"
1580,Smith-Mcintyre,Retail,Startup,"North Sheilaville, IN"
1581,Martinez Inc,Healthcare,Mid,"West Morgan, ST"
1582,Jones-Robertson,Education,Mid,"Lake Charles, DM"
1583,Schneider-Watson,Finance,Startup,"Rosston, PY"
1584,"Thompson, Castillo and Farrell",Retail,Startup,"North Jennifer, NA"
1585,Acevedo Ltd,Retail,Startup,"North Martin, AU"
1586,"Flynn, Arellano and Porter",E-commerce,Mid,"Reesebury, RO"
1587,Harper and Sons,Retail,Startup,"South Roystad, TR"
1588,Molina-Dixon,E-commerce,Startup,"Lake Eric, CD"
1589,"Baker, Smith and Phillips",Retail,Mid,"Lake Christopher, LA"
1590,"Robertson, Miller and Watson",E-commerce,Mid,"Cynthiamouth, NE"
1591,"Bowman, Sutton and Richmond",Healthcare,Mid,"Ericburgh, BR"
1592,Moore-Wood,Finance,Large,"South Christopherchester, MG"
1593,"Lee, Mitchell and Neal",Education,Mid,"New Shane, MM"
1594,"Burton, Reynolds and Dougherty",Retail,Startup,"East Monicastad, YE"
1595,Kelly Ltd,Healthcare,Mid,"South Brett, ML"
1596,"Thompson, Morris and Griffin",Education,Startup,"Michaelside, TV"
1597,Carr Inc,Healthcare,Large,"Browntown, KR"
1598,"Townsend, Strickland and Rodriguez",Automotive,Startup,"East Michael, MD"
1599,Pineda Inc,E-commerce,Large,"Lauriehaven, CV"
1600,Hudson and Sons,E-commerce,Large,"East Keithview, AR"
1601,Miller-Burton,Automotive,Startup,"West Kennethton, PA"
1602,Murillo Inc,Healthcare,Mid,"Jonesburgh, BH"
1603,Alvarez-Butler,Tech,Mid,"North James, HT"
1604,Glenn-Brady,Retail,Startup,"North Dakota, TW"
1605,Bryant-Martin,Healthcare,Startup,"East John, NR"
1606,Bailey PLC,Retail,Startup,"Port Elizabeth, SY"
1607,"Swanson, Young and Martin",Tech,Mid,"East Alexis, LK"
1608,Hancock-Wiggins,Healthcare,Startup,"North Adamburgh, AO"
1609,Mcconnell Ltd,E-commerce,Startup,"New Allisonshire, MN"
1610,Patton and Sons,Tech,Startup,"Jacktown, TW"
1611,Gray-Dixon,Healthcare,Startup,"West Maria, ML"
1612,"Miller, Casey and Gray",Education,Mid,"South Michael, CD"
1613,Andersen Inc,Tech,Mid,"Smithbury, BT"
1614,"Bernard, Henry and Zamora",Education,Startup,"Breannahaven, MA"
1615,Frost Ltd,Education,Startup,"Vazquezton, BH"
1616,Lewis Group,E-commerce,Startup,"Williamland, KN"
1617,"Tucker, Strong and Bond",Retail,Large,"Wilsonmouth, PW"
1618,Livingston-Phillips,E-commerce,Startup,"Knightstad, BD"
1619,Snyder Group,Retail,Large,"Jenniferburgh, AE"
1620,"Herman, Johnson and Barnes",Tech,Large,"Maciasfort, LR"
1621,Perez-Bailey,Education,Mid,"Santiagoshire, PH"
1622,"Summers, Swanson and Brown",Tech,Startup,"West Cynthiaburgh, AD"
1623,Schmidt-Payne,Finance,Startup,"Kyleside, JP"
1624,"Ortiz, Hill and Anderson",Healthcare,Startup,"West Cynthiaton, SM"
1625,Dalton-Galloway,E-commerce,Mid,"East Priscilla, DO"
1626,Brown-Garcia,Healthcare,Mid,"Dillonville, TL"
1627,"Ramirez, Morrison and Shaffer",Healthcare,Mid,"East Bobbymouth, LU"
1628,Fisher LLC,Automotive,Mid,"Changview, CU"
1629,Barnes-Gonzalez,Automotive,Mid,"New Cameron, IR"
1630,"Mann, Taylor and Martin",Tech,Startup,"Wendytown, KR"
1631,Bush and Sons,Education,Startup,"Robertstown, GA"
1632,"Callahan, Sullivan and Flynn",Retail,Large,"Port Jennifer, ES"
1633,Joseph-Romero,Retail,Startup,"Kristenberg, AL"
1634,"Singh, Shannon and Castaneda",Automotive,Mid,"West Justin, IN"
1635,"Johnson, Sweeney and Hall",Tech,Startup,"Lindachester, PA"
1636,Wu Inc,Healthcare,Large,"Barnesfurt, SV"
1637,Lopez-Williams,Healthcare,Mid,"North Mark, IN"
1638,Hughes-Figueroa,Healthcare,Mid,"Castilloborough, CH"
1639,"Randall, Grant and Rosario",Finance,Startup,"Kimberlyfort, BJ"
1640,Griffith Ltd,Education,Mid,"Johnstad, ET"
1641,"Smith, Woods and Tucker",Retail,Mid,"South Dylanmouth, SY"
1642,Frazier Inc,Automotive,Large,"North Joel, PG"
1643,"Torres, Campbell and Krause",Tech,Large,"East Hollyfurt, AR"
1644,Snyder Group,Finance,Mid,"North Susan, SG"
1645,Lucas-Morris,Retail,Mid,"Jordanshire, PS"
1646,Martinez-Weaver,Education,Large,"Lake Valerie, IN"
1647,Mendez and Sons,Retail,Mid,"Jonesbury, PA"
1648,"Johnson, Wright and Quinn",Automotive,Startup,"North Brian, FI"
1649,"Mitchell, Collins and Collins",E-commerce,Large,"Cobbtown, SZ"
1650,Williams-Torres,E-commerce,Startup,"Port Tiffanystad, DO"
1651,Martinez Group,Education,Startup,"Gabriellaborough, HT"
1652,Weaver-Mcdonald,Tech,Mid,"West Richard, SV"
1653,Cook-Jarvis,E-commerce,Large,"Jayton, GB"
1654,Moreno-Sanchez,Automotive,Mid,"Fosterville, TT"
1655,Kline Group,Education,Mid,"Lake Donaldstad, NP"
1656,Brown and Sons,Finance,Startup,"Lake Chris, AO"
1657,Quinn Group,Tech,Large,"East Michael, UY"
1658,Mills-Mitchell,Finance,Large,"Bryantton, CO"
1659,"Andrews, Sanchez and Carroll",Healthcare,Large,"Anthonyberg, DM"
1660,Smith and Sons,Automotive,Large,"Meyermouth, GN"
1661,Smith-Hall,Tech,Large,"South Dustinbury, BY"
1662,"Anderson, Tucker and Phillips",Healthcare,Large,"Jenniferborough, CO"
1663,Kirk-Meyers,Retail,Mid,"New Jose, ET"
1664,Bishop-Contreras,Tech,Startup,"South Ronaldfurt, BB"
1665,"Poole, Ramirez and Sims",Education,Mid,"East David, BW"
1666,Sandoval Ltd,E-commerce,Startup,"Williamsville, EG"
1667,Skinner Inc,Education,Startup,"Port James, BS"
1668,"Kelly, Pace and Rodriguez",Retail,Mid,"Esparzaberg, SY"
